unit_id,time_counter,longitude,latitude,altitude,converted_longitude,converted_latitude
3,15,121.51021575927734,25.0455265045166,120.0,11024.725627295673,1393.5726289795712
19,15,121.51351165771484,25.040000915527344,29.69151496887207,6390.69322656095,5782.831523042172
4,15,121.51084899902344,25.045455932617188,128.0,11107.354743927717,1978.1829111212865
5,15,121.5097427368164,25.045955657958984,29.48358154296875,11332.567264322191,858.6141641158611
21,15,121.5136947631836,25.04027557373047,29.458768844604492,6704.263619244099,5874.854563973844
6,15,121.50993347167969,25.0459041595459,29.4838924407959,11327.765850823373,1042.595640482381
7,15,121.51011657714844,25.045856475830078,29.48432731628418,11324.879218500108,1218.7598114199936
23,15,121.51378631591797,25.040557861328125,29.45315170288086,7003.36085049808,5883.0274697477
8,15,121.51029968261719,25.045806884765625,29.484769821166992,11320.120059400797,1395.4218588517979
9,15,121.51083374023438,25.04647445678711,29.486501693725586,12103.623497128487,1698.6737505113706
10,15,121.51077270507812,25.046342849731445,29.487070083618164,11959.776970621198,1678.4548102216795
11,15,121.5107421875,25.04621696472168,29.48644256591797,11828.869113951921,1684.028450107202
12,15,121.51070404052734,25.046072006225586,29.48579216003418,11677.405717145652,1687.7593026561663
13,15,121.51107788085938,25.04642105102539,29.486553192138672,12109.761463493109,1930.9039703663439
14,15,121.51123809814453,25.046384811401367,29.487123489379883,12112.61917469278,2083.6162249734625
15,15,121.51136016845703,25.046367645263672,29.487688064575195,12125.050791751593,2197.2419523634017
16,15,121.51148986816406,25.046340942382812,29.48822021484375,12129.950047314167,2320.178614708595
1,16,121.51033782958984,25.046144485473633,100.0,11660.708660494536,1341.4054789021611
17,16,121.5136947631836,25.04018783569336,29.456829071044922,6618.127387586981,5897.756883383729
2,16,121.510986328125,25.04594612121582,110.0,11621.539027944207,1973.016591977328
18,16,121.51351165771484,25.04018783569336,29.681493759155273,6574.200850531459,5734.039625168778
3,16,121.51021575927734,25.0455265045166,120.0,11024.725627295673,1393.5726289795712
19,16,121.51351165771484,25.040000915527344,29.69151496887207,6390.69322656095,5782.831523042172
4,16,121.51084899902344,25.045455932617188,128.0,11107.354743927717,1978.1829111212865
5,16,121.5097427368164,25.045955657958984,29.48358154296875,11332.567264322191,858.6141641158611
21,16,121.5136947631836,25.04027557373047,29.458768844604492,6704.263619244099,5874.854563973844
6,16,121.50993347167969,25.0459041595459,29.4838924407959,11327.765850823373,1042.595640482381
7,16,121.51011657714844,25.045856475830078,29.48432731628418,11324.879218500108,1218.7598114199936
23,16,121.51378631591797,25.040557861328125,29.45315170288086,7003.36085049808,5883.0274697477
8,16,121.51029968261719,25.045806884765625,29.484769821166992,11320.120059400797,1395.4218588517979
9,16,121.51083374023438,25.04647445678711,29.486501693725586,12103.623497128487,1698.6737505113706
10,16,121.51077270507812,25.046342849731445,29.487070083618164,11959.776970621198,1678.4548102216795
11,16,121.5107421875,25.04621696472168,29.48644256591797,11828.869113951921,1684.028450107202
12,16,121.51070404052734,25.046072006225586,29.48579216003418,11677.405717145652,1687.7593026561663
13,16,121.51107788085938,25.04642105102539,29.486553192138672,12109.761463493109,1930.9039703663439
14,16,121.51123809814453,25.046384811401367,29.487123489379883,12112.61917469278,2083.6162249734625
15,16,121.51136016845703,25.046367645263672,29.487688064575195,12125.050791751593,2197.2419523634017
16,16,121.51148986816406,25.046340942382812,29.48822021484375,12129.950047314167,2320.178614708595
1,17,121.51033782958984,25.046144485473633,100.0,11660.708660494536,1341.4054789021611
17,17,121.5136947631836,25.04018783569336,29.456829071044922,6618.127387586981,5897.756883383729
2,17,121.510986328125,25.04594612121582,110.0,11621.539027944207,1973.016591977328
18,17,121.51351165771484,25.04018783569336,29.681493759155273,6574.200850531459,5734.039625168778
3,17,121.51021575927734,25.0455265045166,120.0,11024.725627295673,1393.5726289795712
19,17,121.51351165771484,25.040000915527344,29.69151496887207,6390.69322656095,5782.831523042172
4,17,121.51084899902344,25.045455932617188,128.0,11107.354743927717,1978.1829111212865
5,17,121.5097427368164,25.045955657958984,29.48358154296875,11332.567264322191,858.6141641158611
21,17,121.5136947631836,25.04027557373047,29.458768844604492,6704.263619244099,5874.854563973844
6,17,121.50993347167969,25.0459041595459,29.4838924407959,11327.765850823373,1042.595640482381
7,17,121.51011657714844,25.045856475830078,29.48432731628418,11324.879218500108,1218.7598114199936
23,17,121.51378631591797,25.040557861328125,29.45315170288086,7003.36085049808,5883.0274697477
8,17,121.51029968261719,25.045806884765625,29.484769821166992,11320.120059400797,1395.4218588517979
9,17,121.51083374023438,25.04647445678711,29.486501693725586,12103.623497128487,1698.6737505113706
10,17,121.51077270507812,25.046342849731445,29.487070083618164,11959.776970621198,1678.4548102216795
11,17,121.5107421875,25.04621696472168,29.48644256591797,11828.869113951921,1684.028450107202
12,17,121.51070404052734,25.046072006225586,29.48579216003418,11677.405717145652,1687.7593026561663
13,17,121.51107788085938,25.04642105102539,29.486553192138672,12109.761463493109,1930.9039703663439
14,17,121.51123809814453,25.046384811401367,29.487123489379883,12112.61917469278,2083.6162249734625
15,17,121.51136016845703,25.046367645263672,29.487688064575195,12125.050791751593,2197.2419523634017
16,17,121.51148986816406,25.046340942382812,29.48822021484375,12129.950047314167,2320.178614708595
1,18,121.51033782958984,25.046144485473633,100.0,11660.708660494536,1341.4054789021611
17,18,121.5136947631836,25.04018783569336,29.456829071044922,6618.127387586981,5897.756883383729
2,18,121.510986328125,25.04594612121582,110.0,11621.539027944207,1973.016591977328
18,18,121.51351165771484,25.04018783569336,29.681493759155273,6574.200850531459,5734.039625168778
3,18,121.51021575927734,25.0455265045166,120.0,11024.725627295673,1393.5726289795712
19,18,121.51351165771484,25.040000915527344,29.69151496887207,6390.69322656095,5782.831523042172
4,18,121.51084899902344,25.045455932617188,128.0,11107.354743927717,1978.1829111212865
5,18,121.5097427368164,25.045955657958984,29.48358154296875,11332.567264322191,858.6141641158611
21,18,121.5136947631836,25.04027557373047,29.458768844604492,6704.263619244099,5874.854563973844
6,18,121.50993347167969,25.0459041595459,29.4838924407959,11327.765850823373,1042.595640482381
7,18,121.51011657714844,25.045856475830078,29.48432731628418,11324.879218500108,1218.7598114199936
23,18,121.51378631591797,25.040557861328125,29.45315170288086,7003.36085049808,5883.0274697477
8,18,121.51029968261719,25.045806884765625,29.484769821166992,11320.120059400797,1395.4218588517979
9,18,121.51083374023438,25.04647445678711,29.486501693725586,12103.623497128487,1698.6737505113706
10,18,121.51077270507812,25.046342849731445,29.487070083618164,11959.776970621198,1678.4548102216795
11,18,121.5107421875,25.04621696472168,29.48644256591797,11828.869113951921,1684.028450107202
12,18,121.51070404052734,25.046072006225586,29.48579216003418,11677.405717145652,1687.7593026561663
13,18,121.51107788085938,25.04642105102539,29.486553192138672,12109.761463493109,1930.9039703663439
14,18,121.51123809814453,25.046384811401367,29.487123489379883,12112.61917469278,2083.6162249734625
15,18,121.51136016845703,25.046367645263672,29.487688064575195,12125.050791751593,2197.2419523634017
16,18,121.51148986816406,25.046340942382812,29.48822021484375,12129.950047314167,2320.178614708595
1,19,121.51033782958984,25.046144485473633,100.0,11660.708660494536,1341.4054789021611
17,19,121.5136947631836,25.04018783569336,29.456829071044922,6618.127387586981,5897.756883383729
2,19,121.510986328125,25.04594612121582,110.0,11621.539027944207,1973.016591977328
18,19,121.51351165771484,25.04018783569336,29.681493759155273,6574.200850531459,5734.039625168778
3,19,121.51021575927734,25.0455265045166,120.0,11024.725627295673,1393.5726289795712
19,19,121.51351165771484,25.040000915527344,29.69151496887207,6390.69322656095,5782.831523042172
4,19,121.51084899902344,25.045455932617188,128.0,11107.354743927717,1978.1829111212865
5,19,121.5097427368164,25.045955657958984,29.48358154296875,11332.567264322191,858.6141641158611
21,19,121.5136947631836,25.04027557373047,29.458768844604492,6704.263619244099,5874.854563973844
6,19,121.50993347167969,25.0459041595459,29.4838924407959,11327.765850823373,1042.595640482381
7,19,121.51011657714844,25.045856475830078,29.48432731628418,11324.879218500108,1218.7598114199936
23,19,121.51378631591797,25.040557861328125,29.45315170288086,7003.36085049808,5883.0274697477
8,19,121.51029968261719,25.045806884765625,29.484769821166992,11320.120059400797,1395.4218588517979
9,19,121.51083374023438,25.04647445678711,29.486501693725586,12103.623497128487,1698.6737505113706
10,19,121.51077270507812,25.046342849731445,29.487070083618164,11959.776970621198,1678.4548102216795
11,19,121.5107421875,25.04621696472168,29.48644256591797,11828.869113951921,1684.028450107202
12,19,121.51070404052734,25.046072006225586,29.48579216003418,11677.405717145652,1687.7593026561663
13,19,121.51107788085938,25.04642105102539,29.486553192138672,12109.761463493109,1930.9039703663439
14,19,121.51123809814453,25.046384811401367,29.487123489379883,12112.61917469278,2083.6162249734625
15,19,121.51136016845703,25.046367645263672,29.487688064575195,12125.050791751593,2197.2419523634017
16,19,121.51148986816406,25.046340942382812,29.48822021484375,12129.950047314167,2320.178614708595
