time_counter,longitude,latitude,altitude,unit_id,min_consecutive_size
9,121.51136016845703,25.046367645263672,29.487688064575195,15,50
10,121.51136016845703,25.046367645263672,29.487688064575195,15,50
11,121.51136016845703,25.046367645263672,29.487688064575195,15,50
12,121.51136016845703,25.046367645263672,29.487688064575195,15,50
13,121.51136016845703,25.046367645263672,29.487688064575195,15,50
14,121.51136016845703,25.046367645263672,29.487688064575195,15,50
15,121.51136016845703,25.046367645263672,29.487688064575195,15,50
16,121.51136016845703,25.046367645263672,29.487688064575195,15,50
17,121.51136016845703,25.046367645263672,29.487688064575195,15,50
18,121.51136016845703,25.046367645263672,29.487688064575195,15,50
19,121.51136016845703,25.046367645263672,29.487688064575195,15,50
20,121.51136016845703,25.046367645263672,29.487688064575195,15,50
21,121.51136016845703,25.046367645263672,29.487688064575195,15,50
22,121.51136016845703,25.046367645263672,29.487688064575195,15,50
23,121.51136016845703,25.046367645263672,29.487688064575195,15,50
24,121.51136016845703,25.046367645263672,29.487688064575195,15,50
25,121.51136016845703,25.046367645263672,29.487688064575195,15,50
26,121.51136016845703,25.046367645263672,29.487688064575195,15,50
27,121.51136016845703,25.046367645263672,29.487688064575195,15,50
28,121.51136016845703,25.046367645263672,29.487688064575195,15,50
29,121.51136016845703,25.046367645263672,29.487688064575195,15,50
30,121.51136016845703,25.046367645263672,29.487688064575195,15,50
31,121.51136016845703,25.046367645263672,29.487688064575195,15,50
32,121.51136016845703,25.046367645263672,29.487688064575195,15,50
33,121.51136016845703,25.046367645263672,29.487688064575195,15,50
34,121.51136016845703,25.046367645263672,29.487688064575195,15,50
35,121.51136016845703,25.046367645263672,29.487688064575195,15,50
36,121.51136016845703,25.046367645263672,29.487688064575195,15,50
37,121.51136016845703,25.046367645263672,29.487688064575195,15,50
38,121.51136016845703,25.046367645263672,29.487688064575195,15,50
39,121.51136016845703,25.046367645263672,29.487688064575195,15,50
40,121.51136016845703,25.046367645263672,29.487688064575195,15,50
41,121.51136016845703,25.046367645263672,29.487688064575195,15,50
42,121.51136016845703,25.046367645263672,29.487688064575195,15,50
43,121.51136016845703,25.046367645263672,29.487688064575195,15,50
44,121.51136016845703,25.046367645263672,29.487688064575195,15,50
45,121.51136016845703,25.046367645263672,29.487688064575195,15,50
46,121.51136016845703,25.046367645263672,29.487688064575195,15,50
47,121.51136016845703,25.046367645263672,29.487688064575195,15,50
48,121.51136016845703,25.046367645263672,29.487688064575195,15,50
49,121.51136016845703,25.046367645263672,29.487688064575195,15,50
0,121.51148986816406,25.046340942382812,29.48822021484375,16,50
1,121.51148986816406,25.046340942382812,29.48822021484375,16,50
2,121.51148986816406,25.046340942382812,29.48822021484375,16,50
3,121.51148986816406,25.046340942382812,29.48822021484375,16,50
4,121.51148986816406,25.046340942382812,29.48822021484375,16,50
5,121.51148986816406,25.046340942382812,29.48822021484375,16,50
6,121.51148986816406,25.046340942382812,29.48822021484375,16,50
7,121.51148986816406,25.046340942382812,29.48822021484375,16,50
8,121.51148986816406,25.046340942382812,29.48822021484375,16,50
9,121.51148986816406,25.046340942382812,29.48822021484375,16,50
10,121.51148986816406,25.046340942382812,29.48822021484375,16,50
11,121.51148986816406,25.046340942382812,29.48822021484375,16,50
12,121.51148986816406,25.046340942382812,29.48822021484375,16,50
13,121.51148986816406,25.046340942382812,29.48822021484375,16,50
14,121.51148986816406,25.046340942382812,29.48822021484375,16,50
15,121.51148986816406,25.046340942382812,29.48822021484375,16,50
16,121.51148986816406,25.046340942382812,29.48822021484375,16,50
17,121.51148986816406,25.046340942382812,29.48822021484375,16,50
18,121.51148986816406,25.046340942382812,29.48822021484375,16,50
19,121.51148986816406,25.046340942382812,29.48822021484375,16,50
20,121.51148986816406,25.046340942382812,29.48822021484375,16,50
21,121.51148986816406,25.046340942382812,29.48822021484375,16,50
22,121.51148986816406,25.046340942382812,29.48822021484375,16,50
23,121.51148986816406,25.046340942382812,29.48822021484375,16,50
24,121.51148986816406,25.046340942382812,29.48822021484375,16,50
25,121.51148986816406,25.046340942382812,29.48822021484375,16,50
26,121.51148986816406,25.046340942382812,29.48822021484375,16,50
27,121.51148986816406,25.046340942382812,29.48822021484375,16,50
28,121.51148986816406,25.046340942382812,29.48822021484375,16,50
29,121.51148986816406,25.046340942382812,29.48822021484375,16,50
30,121.51148986816406,25.046340942382812,29.48822021484375,16,50
31,121.51148986816406,25.046340942382812,29.48822021484375,16,50
32,121.51148986816406,25.046340942382812,29.48822021484375,16,50
33,121.51148986816406,25.046340942382812,29.48822021484375,16,50
34,121.51148986816406,25.046340942382812,29.48822021484375,16,50
35,121.51148986816406,25.046340942382812,29.48822021484375,16,50
36,121.51148986816406,25.046340942382812,29.48822021484375,16,50
37,121.51148986816406,25.046340942382812,29.48822021484375,16,50
38,121.51148986816406,25.046340942382812,29.48822021484375,16,50
39,121.51148986816406,25.046340942382812,29.48822021484375,16,50
40,121.51148986816406,25.046340942382812,29.48822021484375,16,50
41,121.51148986816406,25.046340942382812,29.48822021484375,16,50
42,121.51148986816406,25.046340942382812,29.48822021484375,16,50
43,121.51148986816406,25.046340942382812,29.48822021484375,16,50
44,121.51148986816406,25.046340942382812,29.48822021484375,16,50
45,121.51148986816406,25.046340942382812,29.48822021484375,16,50
46,121.51148986816406,25.046340942382812,29.48822021484375,16,50
47,121.51148986816406,25.046340942382812,29.48822021484375,16,50
48,121.51148986816406,25.046340942382812,29.48822021484375,16,50
49,121.51148986816406,25.046340942382812,29.48822021484375,16,50
